age,annual_income,spending_score,debt_ratio,credit_card_count,overdue_count_6m,credit_score,is_overdue
35,4117.0,84,0.79,2,0,369.0,0
65,2297.0,50,0.33,6,0,357.0,0
20,1500.0,62,0.03,1,2,240.0,0
32,8328.0,95,0.96,7,2,392.0,0
22,6072.0,44,0.25,1,0,507.0,0
29,5231.0,32,0.32,6,0,349.0,0
33,2112.0,42,0.95,8,1,208.0,1
42,4663.0,21,0.48,1,0,409.0,0
66,3505.0,93,0.93,3,0,269.0,1
36,4070.0,28,0.46,5,0,403.0,0
41,5321.0,55,0.54,4,0,357.0,0
55,6327.0,98,0.08,9,0,524.0,0
25,5032.0,98,0.25,9,1,433.0,0
25,8235.0,78,0.55,7,1,444.0,0
67,2685.0,91,0.73,2,1,297.0,0
33,6578.0,65,0.54,8,0,446.0,0
20,4093.0,38,0.03,4,1,409.0,0
66,6351.0,2,0.74,8,0,429.0,0
43,5041.0,79,0.61,6,1,356.0,0
60,5042.0,15,0.97,7,1,287.0,1
63,8444.0,17,0.77,4,0,446.0,0
23,5831.0,74,0.03,4,1,422.0,0
69,6373.0,18,0.69,7,0,440.0,0
46,1500.0,6,0.59,1,0,302.0,0
23,4877.0,5,0.75,3,1,329.0,0
66,2740.0,54,0.45,8,1,269.0,1
38,4855.0,51,0.39,1,0,418.0,0
68,6377.0,14,0.88,8,0,399.0,0
33,1500.0,13,0.05,3,0,333.0,0
65,7989.0,42,0.76,6,0,412.0,0
63,2179.0,84,0.09,4,0,308.0,0
64,7668.0,69,0.62,1,0,463.0,0
29,9552.0,15,0.07,3,1,557.0,0
65,6258.0,94,0.32,1,0,439.0,0
59,3608.0,31,0.0,9,0,400.0,0
51,6250.0,3,0.75,7,0,434.0,0
22,7990.0,86,0.68,8,0,463.0,0
48,5129.0,81,0.68,2,1,369.0,0
58,5632.0,38,0.07,3,0,437.0,0
53,3292.0,60,0.2,7,0,404.0,0
59,9116.0,48,0.84,4,2,403.0,0
69,6436.0,63,0.72,9,1,371.0,0
35,2410.0,21,0.93,2,0,282.0,1
37,3515.0,16,0.37,3,0,357.0,0
21,2882.0,15,0.98,4,1,255.0,0
25,4622.0,52,0.12,8,1,375.0,0
69,8186.0,60,0.91,6,0,422.0,0
34,9645.0,67,0.44,2,0,544.0,0
26,2874.0,5,0.44,9,1,275.0,0
27,9608.0,82,0.39,7,0,543.0,0
33,6460.0,70,0.74,6,0,444.0,0
28,5251.0,99,0.86,4,2,259.0,1
31,6198.0,81,0.93,9,0,401.0,0
29,2336.0,79,0.84,6,0,239.0,0
53,1707.0,29,0.55,6,3,114.0,1
30,5341.0,22,0.07,6,1,375.0,0
26,4529.0,89,0.56,2,1,327.0,0
29,1500.0,2,0.19,1,2,240.0,1
41,5914.0,6,0.6,1,1,359.0,0
37,7985.0,33,0.08,5,0,538.0,0
51,5529.0,89,0.06,7,1,466.0,0
47,5203.0,33,0.32,9,0,386.0,0
60,3922.0,87,0.47,6,0,334.0,0
64,7242.0,32,0.71,7,0,395.0,0
23,6932.0,27,0.51,2,0,499.0,0
65,3778.0,66,0.21,7,0,395.0,0
27,3513.0,59,0.57,3,1,307.0,0
55,2370.0,16,0.16,9,0,312.0,0
33,5879.0,35,0.2,4,0,425.0,0
33,7021.0,32,0.32,2,0,498.0,0
63,8137.0,72,0.35,7,0,573.0,0
53,4072.0,29,0.68,6,0,338.0,0
50,7873.0,21,0.51,8,0,469.0,0
39,7645.0,81,0.31,9,0,470.0,0
66,10430.0,62,0.51,5,0,549.0,0
21,6928.0,78,0.32,5,0,520.0,0
27,5075.0,90,0.39,8,1,375.0,0
56,2385.0,97,0.18,8,0,371.0,0
42,4391.0,94,0.17,1,0,417.0,0
37,5695.0,21,0.11,7,0,477.0,0
69,2846.0,40,0.74,7,2,262.0,1
56,6784.0,73,0.75,1,0,444.0,0
31,8010.0,52,0.33,2,0,491.0,0
69,5467.0,98,0.61,3,1,363.0,0
62,2329.0,35,0.77,2,0,277.0,1
63,3972.0,28,0.29,1,0,411.0,0
28,4454.0,18,0.55,8,0,337.0,0
34,6081.0,24,0.62,4,0,404.0,0
30,3436.0,8,0.86,6,1,233.0,1
52,6956.0,6,0.65,3,1,372.0,0
37,8459.0,65,0.01,9,1,505.0,0
20,2271.0,34,0.65,6,0,369.0,0
46,8260.0,35,0.67,1,1,465.0,0
56,3727.0,95,0.24,7,1,320.0,0
45,4021.0,26,0.06,3,1,395.0,0
26,3793.0,98,0.49,3,0,313.0,0
49,8343.0,76,0.27,4,1,508.0,0
27,5664.0,84,0.69,4,0,414.0,0
22,3117.0,41,0.58,5,0,368.0,0
26,5872.0,48,0.37,8,0,441.0,0
44,5424.0,87,0.45,5,2,338.0,0
46,4946.0,83,0.78,3,0,411.0,0
52,7224.0,85,0.19,4,2,411.0,0
55,7601.0,89,0.21,3,0,489.0,0
30,10359.0,21,0.24,3,0,582.0,0
28,7013.0,83,0.07,2,0,476.0,0
35,4876.0,13,0.83,3,0,395.0,0
20,3805.0,53,0.41,6,0,419.0,0
34,6219.0,54,0.01,4,1,464.0,0
66,6586.0,67,0.91,4,0,425.0,0
35,7424.0,83,0.58,2,0,475.0,0
43,2993.0,81,0.96,2,0,310.0,0
55,7578.0,66,0.85,2,1,413.0,0
69,6442.0,37,0.73,7,2,360.0,0
50,5791.0,18,0.83,8,0,391.0,0
54,4575.0,47,0.29,9,1,368.0,0
35,2186.0,94,0.68,8,0,251.0,1
65,6522.0,93,0.23,5,0,445.0,0
56,1500.0,74,0.67,5,1,228.0,0
40,4100.0,4,0.51,9,0,377.0,0
53,1500.0,68,0.99,8,0,236.0,1
21,2417.0,33,0.27,6,2,234.0,0
65,1987.0,76,0.67,4,1,210.0,1
50,4695.0,59,0.6,1,0,385.0,0
55,3264.0,67,0.48,4,0,380.0,0
60,2647.0,73,0.87,6,0,207.0,1
26,5132.0,55,0.16,9,0,382.0,0
31,4840.0,62,0.09,6,0,417.0,0
61,4129.0,3,0.6,3,0,385.0,0
25,2290.0,30,0.94,3,0,280.0,1
63,7284.0,54,0.99,8,1,318.0,0
53,2804.0,6,0.83,7,1,231.0,1
39,5214.0,18,0.54,5,0,408.0,0
61,3799.0,60,0.87,5,0,296.0,0
54,8090.0,97,0.73,3,0,448.0,0
41,9404.0,53,0.46,6,1,480.0,0
44,7642.0,80,0.37,4,0,470.0,0
41,7256.0,85,0.41,2,0,472.0,0
46,4292.0,26,0.43,3,0,402.0,0
54,9465.0,19,0.64,1,0,473.0,0
52,5237.0,50,0.05,5,0,442.0,0
62,1655.0,99,0.58,4,0,246.0,0
68,5494.0,48,0.2,1,0,417.0,0
54,6151.0,86,0.06,8,0,450.0,0
45,4231.0,11,0.09,6,0,438.0,0
59,5372.0,15,0.89,5,1,291.0,0
40,5419.0,40,0.51,7,0,430.0,0
27,5057.0,69,0.7,1,1,309.0,0
27,5415.0,49,0.74,8,0,429.0,0
54,5370.0,98,0.32,9,0,467.0,0
47,7943.0,55,0.01,1,0,528.0,0
44,4598.0,97,0.43,1,0,398.0,0
28,5700.0,67,0.92,6,1,272.0,1
67,4539.0,82,0.93,2,0,405.0,0
29,4123.0,80,0.89,5,0,306.0,0
44,4706.0,69,0.13,8,0,475.0,0
56,7077.0,40,0.33,4,0,458.0,0
21,5288.0,27,0.5,7,0,393.0,0
32,7394.0,69,0.29,5,0,492.0,0
51,5040.0,60,0.98,3,0,379.0,0
24,3740.0,56,0.8,6,0,305.0,0
38,6259.0,21,0.36,8,0,435.0,0
44,5905.0,88,0.27,1,1,423.0,0
36,2144.0,48,0.49,9,0,316.0,0
47,5387.0,37,0.29,4,0,359.0,0
47,4785.0,36,0.33,7,3,217.0,1
38,6129.0,90,0.03,4,0,520.0,0
42,6846.0,95,0.08,9,1,510.0,0
49,2541.0,5,0.15,5,0,399.0,0
65,3435.0,89,0.65,5,0,352.0,0
49,5034.0,92,0.12,8,0,449.0,0
40,6952.0,51,0.53,7,0,456.0,0
55,4923.0,73,0.06,5,0,463.0,0
28,7173.0,85,0.07,8,0,516.0,0
33,3889.0,6,0.25,1,0,427.0,0
65,6054.0,43,0.32,3,2,373.0,0
47,3517.0,30,0.3,9,0,413.0,0
65,3947.0,8,0.8,9,0,359.0,0
61,4399.0,66,0.24,6,1,378.0,0
52,5376.0,49,0.34,8,1,404.0,0
28,4678.0,46,0.88,5,0,379.0,0
48,4425.0,60,0.3,5,0,400.0,0
67,10828.0,72,0.43,8,1,501.0,0
48,5742.0,45,0.9,2,1,328.0,0
49,5386.0,84,0.86,3,1,357.0,0
64,3546.0,94,0.72,5,0,352.0,0
56,5299.0,46,0.41,3,0,444.0,0
66,3030.0,63,0.17,9,0,361.0,0
66,3123.0,19,0.44,9,0,350.0,0
30,5884.0,60,0.86,4,0,363.0,0
68,5892.0,45,0.41,6,3,286.0,1
60,8505.0,96,0.89,4,0,477.0,0
69,7120.0,9,0.33,1,1,437.0,0
60,5654.0,48,0.75,4,0,392.0,0
53,5099.0,28,0.36,7,2,314.0,0
33,2200.0,62,0.83,3,1,236.0,1
40,6340.0,13,0.85,2,1,362.0,0
41,3504.0,85,0.37,7,0,381.0,0
52,2619.0,29,0.96,4,2,172.0,0
23,4545.0,70,0.03,5,2,325.0,0
48,4293.0,23,0.63,2,1,253.0,1
44,3461.0,24,0.18,6,0,399.0,0
44,4836.0,39,0.0,1,0,469.0,0
47,4227.0,51,0.93,2,0,376.0,0
37,3673.0,36,0.77,4,0,365.0,0
21,5044.0,4,0.0,5,1,399.0,0
48,5620.0,8,0.35,6,1,389.0,0
66,6694.0,27,0.8,4,0,384.0,0
45,4027.0,96,0.05,5,0,454.0,0
65,4240.0,49,0.81,9,1,292.0,0
61,4032.0,39,0.13,3,0,375.0,0
62,8645.0,74,0.78,8,1,378.0,0
47,6663.0,87,0.35,5,1,372.0,0
40,7645.0,68,0.21,1,1,402.0,0
33,2583.0,15,0.54,3,0,267.0,0
37,2234.0,72,0.01,9,0,348.0,0
48,4600.0,33,0.55,1,0,369.0,0
64,6357.0,57,0.25,2,0,462.0,0
48,6930.0,84,0.63,6,1,430.0,0
67,4964.0,80,0.06,8,2,386.0,0
53,7876.0,17,0.14,1,1,475.0,0
52,1500.0,10,0.74,7,0,288.0,1
31,4549.0,65,0.65,1,1,301.0,0
67,4546.0,68,0.86,2,0,392.0,0
42,7143.0,43,0.45,5,0,466.0,0
58,2138.0,8,0.02,8,0,344.0,0
57,3450.0,88,0.97,7,1,250.0,0
31,2449.0,49,0.14,8,0,413.0,0
41,5936.0,47,0.43,8,1,436.0,0
25,3807.0,74,0.52,1,0,357.0,0
27,6139.0,48,0.23,4,0,420.0,0
29,4900.0,15,0.67,6,1,312.0,0
68,4992.0,86,0.98,8,0,349.0,0
68,4438.0,65,0.64,8,1,338.0,0
36,4584.0,22,0.45,6,1,369.0,0
49,5076.0,80,0.56,4,2,274.0,1
31,2582.0,6,0.92,1,0,315.0,0
35,2752.0,20,0.73,7,2,224.0,1
57,7635.0,12,0.77,4,0,432.0,0
52,5024.0,96,0.69,8,0,379.0,0
43,7433.0,85,0.18,8,0,485.0,0
62,6158.0,52,0.15,1,0,445.0,0
68,7360.0,88,0.94,7,0,439.0,0
30,5841.0,19,0.66,3,0,473.0,0
45,4017.0,50,0.5,7,0,388.0,0
62,5366.0,14,0.63,2,1,292.0,0
56,4884.0,4,0.41,4,0,379.0,0
69,6748.0,36,0.53,9,0,486.0,0
69,4764.0,68,0.95,7,0,351.0,0
46,7375.0,57,0.16,5,2,379.0,0
56,2638.0,13,0.61,3,0,284.0,1
56,4937.0,6,0.02,3,0,464.0,0
40,5614.0,8,0.12,1,0,420.0,0
37,5425.0,61,0.91,6,0,412.0,0
30,2418.0,23,0.59,7,0,250.0,1
29,4908.0,52,0.73,8,1,302.0,0
39,5359.0,80,0.93,2,0,359.0,0
51,1500.0,72,0.76,4,0,279.0,0
60,5764.0,32,0.97,3,2,261.0,1
50,3942.0,43,0.79,5,0,327.0,0
29,3569.0,3,0.76,4,1,277.0,1
30,5160.0,87,0.1,9,1,384.0,0
57,4113.0,18,0.96,7,0,315.0,0
21,5535.0,27,0.41,9,0,427.0,0
64,7415.0,61,0.12,2,0,468.0,0
53,4695.0,82,0.52,9,0,435.0,0
42,3504.0,5,0.76,9,1,309.0,0
56,4465.0,64,0.14,3,0,430.0,0
33,2166.0,45,0.19,6,0,355.0,0
54,7803.0,46,0.33,1,1,442.0,0
48,5170.0,80,0.99,7,0,381.0,0
58,2805.0,12,0.49,3,0,323.0,0
69,6411.0,70,0.5,6,0,482.0,0
65,2334.0,93,0.32,2,0,379.0,0
24,8791.0,48,0.78,8,0,453.0,0
46,2157.0,44,0.54,4,0,329.0,0
24,2391.0,72,0.36,7,0,308.0,0
27,2492.0,96,0.32,8,0,322.0,0
43,7467.0,94,0.18,9,1,421.0,0
54,4369.0,63,0.37,2,2,259.0,1
54,6048.0,62,0.99,1,2,274.0,1
54,7461.0,70,0.07,8,0,513.0,0
53,7412.0,8,0.32,9,1,454.0,0
47,2024.0,56,0.44,6,0,308.0,0
59,5435.0,72,0.02,6,2,375.0,0
66,5983.0,83,0.51,8,0,391.0,0
52,3591.0,45,0.61,5,1,308.0,0
63,2841.0,97,0.29,8,1,322.0,0
54,2515.0,91,0.49,9,1,278.0,1
26,3695.0,19,0.66,9,0,415.0,0
39,1673.0,21,0.44,5,0,304.0,0
24,4162.0,8,0.25,5,0,456.0,0
25,4767.0,37,0.81,4,0,350.0,0
59,3975.0,19,0.59,1,1,306.0,0
29,6149.0,52,0.47,9,0,401.0,0
66,9173.0,95,0.05,8,1,532.0,0
50,5762.0,48,0.55,8,0,384.0,0
60,5205.0,24,0.08,7,0,385.0,0
57,6347.0,36,0.53,2,0,461.0,0
64,8847.0,91,0.36,3,1,504.0,0
43,7147.0,7,0.5,2,1,430.0,0
36,4266.0,85,0.15,2,1,383.0,0
23,2738.0,53,0.77,1,2,197.0,1
27,3292.0,91,0.74,8,0,371.0,0
20,5585.0,47,0.6,8,1,335.0,0
53,5395.0,83,0.34,5,2,361.0,0
38,4583.0,94,0.84,9,2,229.0,1
60,2659.0,53,0.21,7,0,358.0,0
30,7593.0,82,0.85,4,1,404.0,0
53,1500.0,75,0.86,1,0,272.0,1
53,6288.0,87,0.16,8,1,392.0,0
66,1998.0,15,0.18,7,0,395.0,0
58,3414.0,28,0.37,4,1,266.0,1
63,5984.0,56,0.81,9,1,290.0,1
26,3817.0,60,0.96,8,0,358.0,0
61,1500.0,39,0.99,9,1,206.0,1
55,4551.0,72,0.89,6,1,282.0,1
20,4637.0,43,0.66,6,0,367.0,0
53,6645.0,23,0.52,1,0,463.0,0
52,4130.0,57,0.5,8,1,316.0,0
40,5272.0,60,0.03,2,0,469.0,0
23,6710.0,37,0.07,7,0,495.0,0
47,4644.0,7,0.47,9,0,371.0,0
48,6430.0,39,0.31,6,0,456.0,0
24,6912.0,81,0.92,3,0,424.0,0
34,2941.0,16,0.19,9,0,384.0,0
41,4525.0,11,0.54,6,0,385.0,0
68,5662.0,96,0.9,5,0,410.0,0
26,5272.0,94,0.05,7,1,419.0,0
25,3792.0,33,0.94,3,0,319.0,0
22,3947.0,49,0.33,1,0,350.0,0
32,6042.0,73,0.89,9,1,351.0,0
61,5536.0,93,0.4,2,1,377.0,0
32,2390.0,83,0.76,4,2,169.0,1
61,7280.0,6,0.59,7,0,490.0,0
43,4863.0,50,0.8,5,1,310.0,0
41,4287.0,29,0.15,3,0,434.0,0
62,1500.0,96,0.87,2,1,230.0,1
56,7306.0,1,0.97,1,2,340.0,0
68,5303.0,94,0.45,3,0,448.0,0
65,6480.0,7,0.91,3,2,300.0,0
21,6291.0,28,0.39,5,0,441.0,0
43,8088.0,92,0.87,6,0,443.0,0
22,4493.0,27,0.79,5,0,325.0,0
49,3313.0,84,0.76,1,0,368.0,0
65,6651.0,33,0.64,8,0,471.0,0
30,3482.0,77,0.98,5,1,238.0,0
64,7007.0,43,0.59,6,0,422.0,0
69,6709.0,28,0.46,3,0,466.0,0
31,7595.0,41,0.37,7,1,424.0,0
59,4865.0,53,0.26,9,1,367.0,0
21,4547.0,18,0.45,7,0,366.0,0
33,2310.0,14,0.46,5,1,271.0,1
43,3980.0,86,0.85,5,0,346.0,0
37,2105.0,94,0.88,8,2,146.0,1
42,3902.0,61,0.39,9,0,344.0,0
51,7238.0,82,0.75,2,0,422.0,0
21,7100.0,82,0.42,1,1,393.0,0
67,1636.0,12,0.28,8,2,240.0,1
68,3151.0,38,0.63,3,0,394.0,0
65,4256.0,99,0.3,7,1,359.0,0
42,3827.0,3,0.23,7,1,385.0,0
58,6582.0,64,0.85,4,0,398.0,0
58,6113.0,46,0.51,3,1,416.0,0
30,3334.0,97,0.02,8,1,326.0,0
25,4464.0,83,0.02,6,1,426.0,0
48,4144.0,71,0.2,5,0,384.0,0
67,6887.0,48,0.38,2,1,479.0,0
39,7588.0,72,0.51,8,1,389.0,0
30,9635.0,24,0.14,3,0,599.0,0
20,3710.0,28,0.38,2,0,342.0,0
32,4128.0,98,0.59,3,1,369.0,0
43,3196.0,50,0.5,5,0,333.0,0
46,6727.0,25,0.91,2,1,335.0,0
34,5667.0,83,0.02,5,2,392.0,0
64,7583.0,62,0.69,9,0,485.0,0
64,5978.0,95,0.71,3,1,389.0,0
51,6230.0,54,0.02,1,1,418.0,0
63,6522.0,52,0.07,5,0,512.0,0
56,3796.0,71,0.39,1,0,337.0,0
54,5130.0,68,0.5,2,0,420.0,0
63,5230.0,15,0.26,4,0,416.0,0
69,5421.0,37,0.82,6,1,311.0,0
63,6688.0,50,0.5,8,0,454.0,0
62,5789.0,34,0.16,3,0,518.0,0
59,6217.0,85,0.4,3,1,458.0,0
23,3311.0,73,0.76,6,0,346.0,0
69,2292.0,68,0.33,8,2,246.0,1
46,4193.0,20,0.57,9,0,353.0,0
48,4381.0,54,0.44,5,0,345.0,0
53,4173.0,19,0.46,4,0,379.0,0
54,7704.0,61,0.44,4,0,446.0,0
63,3648.0,37,0.9,4,0,291.0,1
43,7445.0,9,0.59,1,2,375.0,0
38,5618.0,72,0.2,9,0,468.0,0
62,6694.0,12,0.48,5,0,417.0,0
69,8653.0,38,0.85,6,1,482.0,0
61,4917.0,99,0.03,1,1,401.0,0
61,6243.0,38,0.75,7,0,405.0,0
21,5918.0,5,0.92,5,0,392.0,0
33,1500.0,9,0.16,5,0,326.0,0
60,8190.0,85,0.03,3,1,420.0,0
31,4476.0,9,0.02,7,2,316.0,0
35,5614.0,11,0.25,8,1,379.0,0
42,2432.0,94,0.83,3,1,271.0,1
49,5490.0,22,0.85,5,0,378.0,0
68,5493.0,35,0.39,3,0,452.0,0
21,5333.0,81,0.77,1,0,355.0,0
30,7395.0,63,0.1,5,0,490.0,0
57,5875.0,25,0.73,2,1,340.0,0
23,5405.0,62,0.51,7,0,392.0,0
48,3134.0,31,0.42,1,0,301.0,0
41,5041.0,30,0.29,5,2,325.0,0
39,10167.0,58,0.18,3,2,469.0,0
24,4316.0,6,0.49,1,0,391.0,0
63,9212.0,82,0.51,5,0,515.0,0
38,6040.0,66,0.56,5,0,419.0,0
26,5153.0,51,0.32,6,0,443.0,0
49,3914.0,16,0.19,5,0,410.0,0
66,2459.0,80,0.77,8,0,288.0,0
61,4693.0,29,0.18,2,0,360.0,0
42,3568.0,9,0.97,8,2,247.0,1
48,4871.0,16,0.03,4,1,427.0,0
25,1500.0,72,0.39,1,1,237.0,0
21,5699.0,77,0.68,6,0,426.0,0
36,4446.0,2,0.55,3,1,340.0,0
55,2754.0,14,0.23,9,2,240.0,0
30,4087.0,64,0.64,4,1,315.0,0
30,1500.0,11,0.24,8,0,366.0,0
56,5453.0,36,0.02,5,0,483.0,0
38,7150.0,32,0.73,2,0,416.0,0
68,6564.0,20,0.9,7,1,409.0,0
59,3824.0,71,0.13,5,0,386.0,0
68,2652.0,65,0.3,5,0,329.0,0
34,6546.0,90,0.85,7,2,298.0,0
36,4828.0,51,0.14,5,0,430.0,0
49,4130.0,25,0.67,4,1,314.0,0
64,2839.0,8,0.73,6,1,239.0,1
33,5799.0,72,0.5,5,0,431.0,0
61,3357.0,33,0.56,2,0,340.0,0
47,5127.0,26,0.48,3,1,321.0,0
54,4834.0,63,0.16,4,1,424.0,0
31,4579.0,50,0.54,2,1,308.0,0
62,2950.0,92,0.45,5,1,323.0,0
65,3589.0,43,0.23,9,1,359.0,0
38,4338.0,84,0.46,8,0,329.0,0
31,4468.0,82,0.24,9,0,382.0,0
36,6376.0,77,0.62,6,0,409.0,0
47,4576.0,53,0.18,1,1,366.0,0
47,5613.0,13,0.06,4,0,422.0,0
43,8353.0,47,0.08,3,0,550.0,0
32,3545.0,67,0.06,9,1,368.0,0
31,2727.0,55,0.01,1,0,427.0,0
50,5812.0,27,0.55,3,0,405.0,0
53,4022.0,31,0.26,2,0,356.0,0
66,5793.0,71,0.68,4,1,360.0,0
40,1500.0,70,0.61,9,1,230.0,1
37,7305.0,85,0.14,1,1,488.0,0
54,5588.0,43,0.62,2,2,265.0,1
45,7784.0,23,0.95,5,0,473.0,0
59,1500.0,61,0.82,1,0,302.0,0
24,5333.0,69,0.67,4,0,335.0,0
45,7490.0,97,0.48,9,0,500.0,0
65,4371.0,79,0.31,7,0,443.0,0
53,5120.0,63,0.85,1,1,313.0,0
54,2702.0,68,0.73,1,0,280.0,1
42,9110.0,67,0.52,8,1,471.0,0
25,6076.0,26,0.45,9,0,464.0,0
30,3259.0,82,0.62,6,0,388.0,0
62,4792.0,20,0.17,1,0,431.0,0
24,10855.0,7,0.96,3,2,512.0,0
49,3202.0,87,0.1,7,2,277.0,1
39,4982.0,73,0.32,7,1,391.0,0
37,6506.0,35,0.33,3,0,468.0,0
68,6483.0,33,0.75,3,0,431.0,0
58,3658.0,86,0.27,7,1,352.0,0
42,5725.0,52,0.08,9,0,450.0,0
32,3799.0,87,0.78,9,0,379.0,0
49,2378.0,11,0.26,3,0,342.0,0
37,5595.0,51,0.73,3,0,357.0,0
27,5719.0,42,0.63,8,0,398.0,0
38,7684.0,53,0.02,7,0,523.0,0
51,5146.0,54,0.4,3,2,278.0,1
35,5033.0,23,0.44,3,0,379.0,0
25,6647.0,3,0.56,2,1,377.0,0
33,5438.0,36,0.72,4,0,378.0,0
20,2811.0,47,0.78,4,0,288.0,1
64,3090.0,4,0.55,5,2,218.0,1
68,4258.0,88,0.52,1,0,313.0,0
27,3791.0,39,0.64,5,1,268.0,1
65,3098.0,16,0.06,5,0,362.0,0
59,4346.0,74,0.7,5,1,316.0,0
22,6601.0,16,0.22,4,1,416.0,0
63,5194.0,87,0.21,8,1,420.0,0
45,8920.0,71,0.63,6,0,492.0,0
43,4927.0,64,0.28,4,0,418.0,0
44,7447.0,15,0.06,5,2,405.0,0
65,4493.0,21,0.42,4,0,356.0,0
64,4419.0,35,0.46,5,2,322.0,0
20,5178.0,28,0.59,6,2,341.0,0
20,6211.0,37,0.95,7,1,333.0,0
58,6799.0,61,0.17,1,0,468.0,0
59,6310.0,82,0.54,6,1,368.0,0
68,7147.0,74,0.13,6,1,452.0,0
20,7354.0,99,0.96,3,0,425.0,0
47,6307.0,42,0.12,4,0,435.0,0
60,6519.0,93,0.37,1,1,430.0,0
53,3331.0,29,0.13,7,2,271.0,1
59,5187.0,62,0.43,7,1,351.0,0
21,5583.0,74,0.19,7,0,480.0,0
49,5213.0,14,0.67,3,1,350.0,0
41,4728.0,94,0.01,8,2,336.0,0
61,6160.0,49,0.79,7,0,401.0,0
39,6611.0,40,0.57,7,2,306.0,0
30,9649.0,13,0.75,1,1,443.0,0
31,7138.0,27,0.29,8,0,525.0,0
26,5092.0,55,0.08,4,1,425.0,0
39,4490.0,89,0.89,7,0,326.0,0
53,4700.0,53,0.88,3,2,287.0,1
41,4090.0,85,0.18,8,0,398.0,0
28,5468.0,77,0.61,8,2,304.0,0
55,5898.0,37,0.68,5,1,310.0,0
53,8072.0,8,0.14,1,2,428.0,0
49,2772.0,27,0.33,2,0,354.0,0
36,3290.0,84,0.88,8,0,275.0,1
59,3293.0,56,0.9,6,2,226.0,1
25,5974.0,38,0.69,3,0,387.0,0
23,4059.0,76,0.9,8,0,292.0,0
60,3907.0,40,0.44,3,0,359.0,0
48,1959.0,58,0.16,9,0,321.0,0
34,7186.0,9,0.17,4,1,463.0,0
37,3491.0,95,0.4,4,0,423.0,0
46,6936.0,5,0.73,1,1,329.0,0
61,5247.0,38,0.84,2,0,381.0,0
20,1500.0,92,0.43,7,0,337.0,0
66,2098.0,36,0.44,2,0,367.0,0
67,6707.0,14,0.72,9,0,392.0,0
20,1500.0,58,0.94,7,0,204.0,1
31,4506.0,50,0.15,8,0,458.0,0
69,3969.0,32,0.93,9,0,305.0,0
45,7817.0,23,0.87,1,2,314.0,0
36,2069.0,18,0.52,1,0,313.0,0
62,2268.0,3,0.93,5,0,241.0,1
46,7776.0,8,0.69,4,0,499.0,0
26,2408.0,83,0.94,9,0,285.0,1
33,4067.0,79,0.24,4,0,417.0,0
21,5906.0,7,0.5,9,1,390.0,0
51,5094.0,55,0.56,8,0,375.0,0
29,4815.0,37,0.0,5,0,461.0,0
69,3120.0,83,0.45,8,1,292.0,0
30,9104.0,86,0.26,2,1,499.0,0
48,6882.0,85,0.04,2,0,520.0,0
58,9612.0,56,0.67,9,0,514.0,0
36,4072.0,12,0.31,3,1,343.0,0
47,1500.0,27,0.53,8,0,241.0,1
66,3229.0,5,0.23,2,0,334.0,0
26,4113.0,55,0.87,8,4,123.0,1
48,5562.0,88,0.97,2,0,405.0,0
33,3091.0,67,0.44,3,2,238.0,1
41,8354.0,80,0.96,5,1,416.0,0
41,4257.0,18,0.19,2,0,419.0,0
45,4865.0,84,0.45,9,0,371.0,0
51,6050.0,74,0.07,5,0,504.0,0
23,9872.0,9,0.66,2,1,477.0,0
33,4282.0,22,0.87,3,0,319.0,0
20,5125.0,21,0.82,8,0,412.0,0
38,3907.0,61,0.91,3,0,348.0,0
45,4572.0,55,0.31,2,1,380.0,0
58,7184.0,16,0.45,5,1,432.0,0
57,8018.0,9,0.18,2,0,482.0,0
36,5376.0,22,0.42,8,0,405.0,0
55,4517.0,3,0.82,2,0,349.0,0
52,8801.0,19,0.94,8,0,428.0,0
31,3391.0,92,0.62,5,1,286.0,1
65,5528.0,73,0.68,3,1,344.0,0
58,5220.0,74,0.91,3,1,319.0,0
44,9624.0,28,0.14,1,0,559.0,0
68,2973.0,42,0.4,5,2,251.0,1
43,3608.0,94,0.89,2,1,308.0,0
55,5451.0,10,0.27,5,1,402.0,0
42,3958.0,63,0.31,2,1,305.0,0
41,4648.0,44,0.97,5,0,341.0,0
61,5062.0,12,0.6,1,0,418.0,0
59,6006.0,61,0.64,8,0,383.0,0
21,3861.0,89,0.48,8,1,382.0,0
31,6222.0,87,0.82,2,0,398.0,0
57,6583.0,31,0.35,1,0,483.0,0
52,9156.0,17,0.8,4,2,397.0,0
44,5203.0,10,0.23,3,0,449.0,0
51,2047.0,9,0.94,9,2,189.0,0
52,6856.0,15,0.89,2,1,424.0,0
67,3915.0,72,0.15,4,0,360.0,0
39,1500.0,53,0.96,4,1,222.0,1
67,4310.0,12,0.54,3,1,290.0,1
29,5660.0,17,0.18,1,0,477.0,0
57,7054.0,32,0.28,9,2,438.0,0
26,2860.0,64,0.07,5,0,339.0,0
65,3727.0,94,0.1,5,0,402.0,0
66,1500.0,22,0.55,1,1,281.0,1
50,2684.0,44,0.96,2,0,304.0,0
28,4475.0,94,0.87,6,0,320.0,0
35,7475.0,23,0.93,2,1,392.0,0
31,7179.0,14,0.46,1,0,406.0,0
46,3632.0,13,0.36,8,1,259.0,1
38,9635.0,50,0.78,7,1,480.0,0
64,3724.0,71,0.4,8,1,240.0,1
